GEOID,Unemployment_Risk,DATE,Sector,Confidence_Score,If_predict
26163,0.2391,2023-10,48,,False
26163,0.1262,2023-10,51,,False
26163,0.0802,2023-10,52,0.678,True
26163,0.1447,2023-10,53,,False
26163,0.1977,2023-10,54,,False
26163,0.1196,2023-10,56,,False
26163,0.1325,2023-10,61,0.546,True
26163,0.199,2023-10,62,,False
26163,0.069,2023-10,71,,False
26163,0.1642,2023-10,72,0.59,True
26163,0.0248,2023-10,81,,False
26163,0.2354,2023-10,92,0.623,True
26163,0.1906,2023-11,11,,False
26163,0.1125,2023-11,21,,False
26163,0.0127,2023-11,22,,False
26163,0.2026,2023-11,23,,False
26163,0.1466,2023-11,31,,False
26163,0.086,2023-11,42,,False
26163,0.0808,2023-11,44,,False
26163,0.0955,2023-11,48,0.678,True
26163,0.2278,2023-11,51,,False
26163,0.1845,2023-11,52,,False
26163,0.0715,2023-11,53,0.418,True
26163,0.0632,2023-11,54,0.84,True
26163,0.1915,2023-11,56,0.492,True
26163,0.1195,2023-11,61,0.418,True
26163,0.0374,2023-11,62,0.71,True
26163,0.1723,2023-11,71,0.697,True
26163,0.1914,2023-11,72,,False
26163,0.0233,2023-11,81,,False
26163,0.0486,2023-11,92,,False
26163,0.2008,2023-12,11,,False
26163,0.1957,2023-12,21,,False
26163,0.2196,2023-12,22,,False
26163,0.0522,2023-12,23,,False
26163,0.1993,2023-12,31,0.709,True
26163,0.2311,2023-12,42,,False
26163,0.0624,2023-12,44,,False
26163,0.0643,2023-12,48,,False
26163,0.0951,2023-12,51,0.583,True
26163,0.2343,2023-12,52,0.442,True
26163,0.1195,2023-12,53,,False
26163,0.1657,2023-12,54,,False
26163,0.0648,2023-12,56,,False
26163,0.2497,2023-12,61,,False
26163,0.1471,2023-12,62,0.479,True
26163,0.2297,2023-12,71,0.888,True
26163,0.0753,2023-12,72,0.682,True
26163,0.0891,2023-12,81,,False
26163,0.1874,2023-12,92,,False
26163,0.0607,2024-01,11,,False
26163,0.0687,2024-01,21,,False
26163,0.1127,2024-01,22,,False
26163,0.1819,2024-01,23,,False
26163,0.0379,2024-01,31,,False
26163,0.1053,2024-01,42,,False
26163,0.1248,2024-01,44,,False
26163,0.0309,2024-01,48,,False
26163,0.1397,2024-01,51,,False
26163,0.2409,2024-01,52,,False
26163,0.201,2024-01,53,,False
26163,0.1429,2024-01,54,0.649,True
26163,0.1852,2024-01,56,,False
26163,0.1002,2024-01,61,0.579,True
26163,0.1449,2024-01,62,,False
26163,0.1872,2024-01,71,,False
26163,0.1619,2024-01,72,0.682,True
26163,0.2481,2024-01,81,,False
26163,0.1718,2024-01,92,0.879,True
26163,0.1969,2024-02,11,,False
26163,0.1779,2024-02,21,0.589,True
26163,0.0332,2024-02,22,,False
26163,0.1965,2024-02,23,,False
26163,0.2136,2024-02,31,0.442,True
26163,0.038,2024-02,42,0.751,True
26163,0.166,2024-02,44,0.402,True
26163,0.0712,2024-02,48,0.642,True
26163,0.0868,2024-02,51,,False
26163,0.2244,2024-02,52,0.704,True
26163,0.1836,2024-02,53,,False
26163,0.1876,2024-02,54,,False
26163,0.1032,2024-02,56,,False
26163,0.1603,2024-02,61,,False
26163,0.0772,2024-02,62,,False
26163,0.1393,2024-02,71,0.857,True
26163,0.0369,2024-02,72,0.442,True
26163,0.0264,2024-02,81,,False
26163,0.2076,2024-02,92,,False
26163,0.1423,2024-03,11,0.454,True
26163,0.0361,2024-03,21,,False
26163,0.1372,2024-03,22,0.764,True
26163,0.2341,2024-03,23,0.866,True
26163,0.0414,2024-03,31,,False
26163,0.2459,2024-03,42,0.914,True
26163,0.0229,2024-03,44,0.465,True
26163,0.0379,2024-03,48,0.762,True
26163,0.0891,2024-03,51,0.774,True
26163,0.2292,2024-03,52,,False
26163,0.0529,2024-03,53,,False
26163,0.1768,2024-03,54,,False
26163,0.0371,2024-03,56,,False
26163,0.1883,2024-03,61,,False
26163,0.1983,2024-03,62,,False
26163,0.0242,2024-03,71,,False
26163,0.2439,2024-03,72,,False
26163,0.052,2024-03,81,0.764,True
26163,0.2037,2024-03,92,0.521,True
26163,0.1781,2024-04,11,0.427,True
26163,0.2437,2024-04,21,,False
26163,0.1015,2024-04,22,0.62,True
26163,0.1101,2024-04,23,0.875,True
26163,0.228,2024-04,31,,False
26163,0.1164,2024-04,42,0.943,True
26163,0.1949,2024-04,44,0.52,True
26163,0.0273,2024-04,48,,False
26163,0.143,2024-04,51,,False
26163,0.091,2024-04,52,0.879,True
26163,0.0154,2024-04,53,,False
26163,0.0709,2024-04,54,0.941,True
26163,0.0283,2024-04,56,,False
26163,0.1878,2024-04,61,0.446,True
26163,0.1844,2024-04,62,,False
26163,0.099,2024-04,71,0.784,True
26163,0.1563,2024-04,72,,False
26163,0.0348,2024-04,81,0.518,True
26163,0.1118,2024-04,92,,False
26163,0.1009,2024-05,11,0.782,True
26163,0.1788,2024-05,21,,False
26163,0.2252,2024-05,22,0.656,True
26163,0.0814,2024-05,23,0.613,True
26163,0.0173,2024-05,31,0.415,True
26163,0.1141,2024-05,42,,False
26163,0.0585,2024-05,44,,False
26163,0.0741,2024-05,48,,False
26163,0.2102,2024-05,51,0.519,True
26163,0.0402,2024-05,52,0.479,True
26163,0.0704,2024-05,53,0.609,True
26163,0.0276,2024-05,54,,False
26163,0.1122,2024-05,56,,False
26163,0.1659,2024-05,61,0.948,True
26163,0.0283,2024-05,62,,False
26163,0.1675,2024-05,71,,False
26163,0.1822,2024-05,72,,False
26163,0.0175,2024-05,81,,False
26163,0.0224,2024-05,92,,False
26163,0.0291,2024-06,11,0.797,True
26163,0.236,2024-06,21,,False
26163,0.214,2024-06,22,,False
26163,0.1404,2024-06,23,0.485,True
26163,0.0319,2024-06,31,,False
26163,0.1899,2024-06,42,,False
26163,0.099,2024-06,44,,False
26163,0.1104,2024-06,48,,False
26163,0.1726,2024-06,51,,False
26163,0.1842,2024-06,52,,False
26163,0.2446,2024-06,53,,False
26163,0.1387,2024-06,54,,False
26163,0.0448,2024-06,56,,False
26163,0.02,2024-06,61,,False
26163,0.2182,2024-06,62,,False
26163,0.1237,2024-06,71,0.692,True
26163,0.1705,2024-06,72,,False
26163,0.166,2024-06,81,,False
26163,0.029,2024-06,92,,False
26163,0.128,2024-07,11,0.505,True
26163,0.0379,2024-07,21,0.545,True
26163,0.1375,2024-07,22,,False
26163,0.1891,2024-07,23,,False
26163,0.1931,2024-07,31,,False
26163,0.1063,2024-07,42,,False
26163,0.1323,2024-07,44,,False
26163,0.1116,2024-07,48,0.922,True
26163,0.1308,2024-07,51,0.794,True
26163,0.0127,2024-07,52,,False
26163,0.1229,2024-07,53,0.868,True
26163,0.0493,2024-07,54,0.629,True
26163,0.0573,2024-07,56,,False
26163,0.2397,2024-07,61,0.823,True
26163,0.118,2024-07,62,,False
26163,0.1172,2024-07,71,,False
26163,0.0125,2024-07,72,0.818,True
26163,0.1657,2024-07,81,0.505,True
26163,0.0368,2024-07,92,,False
26163,0.1218,2024-08,11,,False
26163,0.1,2024-08,21,,False
26163,0.0935,2024-08,22,,False
26163,0.0729,2024-08,23,,False
26163,0.1108,2024-08,31,,False
26163,0.0841,2024-08,42,,False
26163,0.08,2024-08,44,0.768,True
26163,0.0283,2024-08,48,,False
26163,0.1885,2024-08,51,0.715,True
26163,0.1958,2024-08,52,,False
26163,0.1822,2024-08,53,,False
26163,0.1516,2024-08,54,0.483,True
26163,0.2131,2024-08,56,,False
26163,0.0803,2024-08,61,,False
26163,0.0329,2024-08,62,,False
26163,0.1611,2024-08,71,0.983,True
26163,0.1448,2024-08,72,,False
26163,0.186,2024-08,81,,False
26163,0.0464,2024-08,92,0.537,True
26163,0.106,2024-09,11,0.823,True
26163,0.1897,2024-09,21,,False
26163,0.1471,2024-09,22,,False
26163,0.0357,2024-09,23,,False
26163,0.1838,2024-09,31,,False
26163,0.1364,2024-09,42,0.748,True
26163,0.1293,2024-09,44,,False
26163,0.014,2024-09,48,,False
26163,0.0155,2024-09,51,,False
26163,0.2287,2024-09,52,,False
26163,0.2379,2024-09,53,,False
26163,0.0696,2024-09,54,,False
26163,0.227,2024-09,56,,False
26163,0.2433,2024-09,61,,False
26163,0.1235,2024-09,62,,False
26163,0.0787,2024-09,71,0.798,True
26163,0.0679,2024-09,72,,False
26163,0.2479,2024-09,81,,False
26163,0.0922,2024-09,92,0.529,True
26163,0.1013,2024-10,11,,False
26163,0.1626,2024-10,21,,False
26163,0.1412,2024-10,22,0.916,True
26163,0.2314,2024-10,23,,False
26163,0.1726,2024-10,31,,False
26163,0.1754,2024-10,42,,False
26163,0.1698,2024-10,44,,False
26163,0.2064,2024-10,48,,False
26163,0.1349,2024-10,51,,False
26163,0.1941,2024-10,52,0.511,True
26163,0.08,2024-10,53,0.966,True
26163,0.1766,2024-10,54,,False
26163,0.2123,2024-10,56,,False
26163,0.2081,2024-10,61,,False
26163,0.2111,2024-10,62,0.68,True
26163,0.1561,2024-10,71,,False
26163,0.1995,2024-10,72,,False
26163,0.1327,2024-10,81,,False
26163,0.0121,2024-10,92,,False
26163,0.1298,2024-11,11,0.654,True
26163,0.2338,2024-11,21,,False
26163,0.0884,2024-11,22,,False
26163,0.1644,2024-11,23,0.68,True
26163,0.0449,2024-11,31,,False
26163,0.0536,2024-11,42,,False
26163,0.0316,2024-11,44,0.854,True
26163,0.1304,2024-11,48,,False
26163,0.1801,2024-11,51,,False
26163,0.1002,2024-11,52,,False
26163,0.1372,2024-11,53,,False
26163,0.2086,2024-11,54,0.886,True
26163,0.0116,2024-11,56,,False
26163,0.1947,2024-11,61,,False
26163,0.0237,2024-11,62,0.67,True
26163,0.034,2024-11,71,,False
26163,0.2023,2024-11,72,0.509,True
26163,0.2363,2024-11,81,,False
26163,0.0129,2024-11,92,0.694,True
26163,0.1587,2024-12,11,,False
26163,0.0373,2024-12,21,,False
26163,0.1918,2024-12,22,0.978,True
26163,0.1631,2024-12,23,,False
26163,0.1151,2024-12,31,,False
26163,0.0467,2024-12,42,,False
26163,0.183,2024-12,44,,False
26163,0.2068,2024-12,48,,False
26163,0.2339,2024-12,51,0.904,True
26163,0.1707,2024-12,52,0.697,True
26163,0.1407,2024-12,53,0.578,True
26163,0.0853,2024-12,54,,False
26163,0.1126,2024-12,56,,False
26163,0.0607,2024-12,61,0.54,True
26163,0.0376,2024-12,62,0.611,True
26163,0.0354,2024-12,71,,False
26163,0.1327,2024-12,72,,False
26163,0.1623,2024-12,81,0.518,True
26163,0.1881,2024-12,92,,False
27053,0.1937,2019-01,11,,False
27053,0.1579,2019-01,21,0.914,True
27053,0.0743,2019-01,22,0.587,True
27053,0.0606,2019-01,23,,False
27053,0.1755,2019-01,31,0.492,True
27053,0.222,2019-01,42,,False
27053,0.1031,2019-01,44,,False
27053,0.0864,2019-01,48,0.964,True
27053,0.2373,2019-01,51,0.768,True
27053,0.2095,2019-01,52,,False
27053,0.0138,2019-01,53,,False
27053,0.1469,2019-01,54,0.412,True
27053,0.0822,2019-01,56,,False
27053,0.2454,2019-01,61,,False
27053,0.1404,2019-01,62,0.746,True
27053,0.0322,2019-01,71,0.641,True
27053,0.1139,2019-01,72,,False
27053,0.1682,2019-01,81,0.523,True
27053,0.0261,2019-01,92,,False
27053,0.0629,2019-02,11,,False
27053,0.2068,2019-02,21,0.604,True
27053,0.1375,2019-02,22,0.792,True
27053,0.2344,2019-02,23,,False
27053,0.0609,2019-02,31,,False
27053,0.0931,2019-02,42,0.576,True
27053,0.05,2019-02,44,,False
27053,0.2457,2019-02,48,,False
27053,0.0423,2019-02,51,,False
27053,0.1099,2019-02,52,0.968,True
27053,0.1665,2019-02,53,0.558,True
27053,0.0946,2019-02,54,,False
27053,0.1797,2019-02,56,,False
27053,0.1178,2019-02,61,0.661,True
27053,0.1609,2019-02,62,0.927,True
27053,0.2134,2019-02,71,,False
27053,0.068,2019-02,72,0.862,True
27053,0.1846,2019-02,81,,False
27053,0.0706,2019-02,92,0.646,True
27053,0.0791,2019-03,11,0.428,True
27053,0.0255,2019-03,21,,False
27053,0.0263,2019-03,22,,False
27053,0.1951,2019-03,23,,False
27053,0.1941,2019-03,31,,False
27053,0.0995,2019-03,42,0.464,True
27053,0.1175,2019-03,44,0.651,True
27053,0.136,2019-03,48,0.812,True
27053,0.04,2019-03,51,,False
27053,0.0673,2019-03,52,0.475,True
27053,0.0688,2019-03,53,,False
27053,0.055,2019-03,54,0.721,True
27053,0.1791,2019-03,56,,False
27053,0.0836,2019-03,61,,False
27053,0.1907,2019-03,62,0.87,True
27053,0.1394,2019-03,71,,False
27053,0.0242,2019-03,72,,False
27053,0.0454,2019-03,81,,False
27053,0.1686,2019-03,92,,False
27053,0.0863,2019-04,11,0.868,True
27053,0.0858,2019-04,21,0.757,True
27053,0.2262,2019-04,22,,False
27053,0.235,2019-04,23,,False
27053,0.1597,2019-04,31,0.943,True
27053,0.2166,2019-04,42,,False
27053,0.0673,2019-04,44,0.929,True
27053,0.0484,2019-04,48,0.639,True
27053,0.0608,2019-04,51,0.539,True
27053,0.0931,2019-04,52,,False
27053,0.0557,2019-04,53,0.491,True
27053,0.1746,2019-04,54,,False
27053,0.0951,2019-04,56,,False
27053,0.1448,2019-04,61,0.477,True
27053,0.064,2019-04,62,,False
27053,0.1781,2019-04,71,,False
27053,0.1412,2019-04,72,,False
27053,0.1642,2019-04,81,,False
27053,0.2102,2019-04,92,,False
27053,0.0886,2019-05,11,,False
27053,0.1757,2019-05,21,,False
27053,0.0581,2019-05,22,,False
27053,0.0828,2019-05,23,,False
27053,0.1418,2019-05,31,,False
27053,0.1697,2019-05,42,0.907,True
27053,0.1933,2019-05,44,,False
27053,0.0446,2019-05,48,,False
27053,0.2414,2019-05,51,,False
27053,0.2088,2019-05,52,,False
27053,0.0375,2019-05,53,,False
27053,0.2318,2019-05,54,,False
27053,0.2474,2019-05,56,,False
27053,0.0316,2019-05,61,,False
27053,0.1914,2019-05,62,0.734,True
27053,0.1228,2019-05,71,,False
27053,0.0711,2019-05,72,0.561,True
27053,0.2002,2019-05,81,,False
27053,0.0116,2019-05,92,0.693,True
27053,0.0618,2019-06,11,0.739,True
27053,0.0655,2019-06,21,,False
27053,0.0307,2019-06,22,0.954,True
27053,0.0584,2019-06,23,,False
27053,0.2473,2019-06,31,,False
27053,0.1265,2019-06,42,,False
27053,0.1558,2019-06,44,0.849,True
27053,0.0326,2019-06,48,,False
27053,0.0798,2019-06,51,0.536,True
27053,0.0899,2019-06,52,0.826,True
27053,0.1915,2019-06,53,,False
27053,0.1562,2019-06,54,0.639,True
27053,0.0693,2019-06,56,,False
27053,0.0903,2019-06,61,,False
27053,0.1026,2019-06,62,,False
27053,0.1645,2019-06,71,,False
27053,0.0589,2019-06,72,,False
27053,0.1844,2019-06,81,0.623,True
27053,0.0434,2019-06,92,,False
27053,0.0689,2019-07,11,0.723,True
27053,0.1392,2019-07,21,,False
27053,0.0435,2019-07,22,0.675,True
27053,0.0391,2019-07,23,,False
27053,0.1269,2019-07,31,0.919,True
27053,0.1241,2019-07,42,,False
27053,0.0764,2019-07,44,0.841,True
27053,0.1776,2019-07,48,,False
27053,0.0489,2019-07,51,,False
27053,0.174,2019-07,52,,False
27053,0.0246,2019-07,53,0.989,True
27053,0.0171,2019-07,54,0.897,True
27053,0.1874,2019-07,56,,False
27053,0.1518,2019-07,61,,False
27053,0.2341,2019-07,62,0.565,True
27053,0.0669,2019-07,71,0.777,True
27053,0.0626,2019-07,72,,False
27053,0.2272,2019-07,81,,False
27053,0.2233,2019-07,92,0.969,True
27053,0.124,2019-08,11,,False
27053,0.1327,2019-08,21,0.645,True
27053,0.0265,2019-08,22,,False
27053,0.118,2019-08,23,,False
27053,0.0701,2019-08,31,0.647,True
27053,0.0502,2019-08,42,,False
27053,0.0377,2019-08,44,,False
27053,0.1038,2019-08,48,,False
27053,0.1271,2019-08,51,0.45,True
27053,0.048,2019-08,52,,False
27053,0.1231,2019-08,53,,False
27053,0.2043,2019-08,54,0.778,True
27053,0.0541,2019-08,56,,False
27053,0.0489,2019-08,61,,False
27053,0.218,2019-08,62,0.727,True
27053,0.1873,2019-08,71,,False
27053,0.2304,2019-08,72,,False
27053,0.2347,2019-08,81,,False
27053,0.2102,2019-08,92,,False
27053,0.1497,2019-09,11,,False
27053,0.0927,2019-09,21,0.552,True
27053,0.0352,2019-09,22,0.91,True
27053,0.0542,2019-09,23,,False
27053,0.1622,2019-09,31,,False
27053,0.0312,2019-09,42,,False
27053,0.0331,2019-09,44,,False
27053,0.1732,2019-09,48,,False
27053,0.0914,2019-09,51,,False
27053,0.1565,2019-09,52,,False
27053,0.1809,2019-09,53,,False
27053,0.0484,2019-09,54,,False
27053,0.1361,2019-09,56,,False
27053,0.2282,2019-09,61,,False
27053,0.1042,2019-09,62,,False
27053,0.0608,2019-09,71,,False
27053,0.1063,2019-09,72,,False
27053,0.1793,2019-09,81,0.797,True
27053,0.0508,2019-09,92,,False
27053,0.1106,2019-10,11,,False
27053,0.1437,2019-10,21,,False
27053,0.1514,2019-10,22,,False
27053,0.2485,2019-10,23,,False
27053,0.1093,2019-10,31,0.573,True
27053,0.2287,2019-10,42,0.946,True
27053,0.106,2019-10,44,,False
27053,0.2322,2019-10,48,,False
27053,0.2375,2019-10,51,,False
27053,0.0392,2019-10,52,0.479,True
27053,0.2279,2019-10,53,,False
27053,0.0759,2019-10,54,0.874,True
27053,0.0587,2019-10,56,,False
27053,0.0763,2019-10,61,,False
27053,0.0192,2019-10,62,,False
27053,0.0514,2019-10,71,,False
27053,0.1508,2019-10,72,0.786,True
27053,0.0569,2019-10,81,0.861,True
27053,0.0565,2019-10,92,,False
27053,0.0658,2019-11,11,,False
27053,0.0487,2019-11,21,,False
27053,0.1861,2019-11,22,,False
27053,0.0267,2019-11,23,,False
27053,0.0639,2019-11,31,0.864,True
27053,0.0289,2019-11,42,0.919,True
27053,0.2483,2019-11,44,,False
27053,0.0234,2019-11,48,0.9,True
27053,0.0543,2019-11,51,0.655,True
27053,0.1612,2019-11,52,,False
27053,0.0697,2019-11,53,0.659,True
27053,0.0688,2019-11,54,,False
27053,0.1951,2019-11,56,,False
27053,0.0527,2019-11,61,,False
27053,0.0569,2019-11,62,,False
27053,0.0479,2019-11,71,,False
27053,0.1132,2019-11,72,0.604,True
27053,0.1741,2019-11,81,0.8,True
27053,0.052,2019-11,92,,False
27053,0.103,2019-12,11,,False
27053,0.0577,2019-12,21,,False
27053,0.2126,2019-12,22,,False
27053,0.0674,2019-12,23,0.666,True
27053,0.1773,2019-12,31,,False
27053,0.0817,2019-12,42,0.791,True
27053,0.046,2019-12,44,,False
27053,0.0725,2019-12,48,,False
27053,0.0871,2019-12,51,0.842,True
27053,0.1834,2019-12,52,0.866,True
27053,0.148,2019-12,53,,False
27053,0.2192,2019-12,54,,False
27053,0.1766,2019-12,56,0.819,True
27053,0.1537,2019-12,61,0.628,True
27053,0.0864,2019-12,62,,False
27053,0.1931,2019-12,71,0.431,True
27053,0.243,2019-12,72,,False
27053,0.2287,2019-12,81,0.916,True
27053,0.0554,2019-12,92,,False
27053,0.1923,2020-01,11,0.596,True
27053,0.0758,2020-01,21,0.469,True
27053,0.0752,2020-01,22,0.98,True
27053,0.177,2020-01,23,,False
27053,0.0908,2020-01,31,0.606,True
27053,0.0578,2020-01,42,,False
27053,0.034,2020-01,44,,False
27053,0.1902,2020-01,48,,False
27053,0.0845,2020-01,51,0.614,True
27053,0.2493,2020-01,52,,False
27053,0.1564,2020-01,53,0.632,True
27053,0.1286,2020-01,54,,False
27053,0.1983,2020-01,56,,False
27053,0.1364,2020-01,61,0.861,True
27053,0.0587,2020-01,62,,False
27053,0.0131,2020-01,71,0.518,True
27053,0.0577,2020-01,72,,False
27053,0.029,2020-01,81,0.543,True
27053,0.1391,2020-01,92,0.746,True
27053,0.1167,2020-02,11,0.897,True
27053,0.0752,2020-02,21,,False
27053,0.2149,2020-02,22,,False
27053,0.2065,2020-02,23,0.533,True
27053,0.0218,2020-02,31,,False
27053,0.0717,2020-02,42,,False
27053,0.1966,2020-02,44,0.576,True
27053,0.1185,2020-02,48,,False
27053,0.0882,2020-02,51,,False
27053,0.0303,2020-02,52,0.895,True
27053,0.2188,2020-02,53,,False
27053,0.2399,2020-02,54,,False
27053,0.045,2020-02,56,,False
27053,0.1049,2020-02,61,0.715,True
27053,0.0403,2020-02,62,,False
27053,0.1808,2020-02,71,0.663,True
27053,0.1072,2020-02,72,,False
27053,0.2369,2020-02,81,,False
27053,0.1949,2020-02,92,0.751,True
27053,0.0491,2020-03,11,,False
27053,0.1127,2020-03,21,,False
27053,0.2044,2020-03,22,0.496,True
27053,0.0948,2020-03,23,0.656,True
27053,0.0979,2020-03,31,,False
27053,0.1845,2020-03,42,,False
27053,0.0194,2020-03,44,,False
27053,0.1084,2020-03,48,0.6,True
27053,0.1847,2020-03,51,,False
27053,0.0355,2020-03,52,,False
27053,0.1171,2020-03,53,,False
27053,0.2385,2020-03,54,,False
27053,0.2307,2020-03,56,0.667,True
27053,0.0875,2020-03,61,0.494,True
27053,0.1823,2020-03,62,0.67,True
27053,0.0689,2020-03,71,,False
27053,0.1049,2020-03,72,0.536,True
27053,0.24,2020-03,81,0.643,True
27053,0.17,2020-03,92,0.959,True
27053,0.0842,2020-04,11,,False
27053,0.0581,2020-04,21,,False
27053,0.0338,2020-04,22,,False
27053,0.1868,2020-04,23,,False
27053,0.0613,2020-04,31,,False
27053,0.1162,2020-04,42,0.815,True
27053,0.2156,2020-04,44,0.79,True
27053,0.1185,2020-04,48,0.671,True
27053,0.089,2020-04,51,0.91,True
27053,0.159,2020-04,52,,False
27053,0.1726,2020-04,53,,False
27053,0.2258,2020-04,54,,False
27053,0.038,2020-04,56,,False
27053,0.2313,2020-04,61,,False
27053,0.0127,2020-04,62,,False
27053,0.1696,2020-04,71,,False
27053,0.0853,2020-04,72,,False
27053,0.0825,2020-04,81,,False
27053,0.1543,2020-04,92,,False
27053,0.1348,2020-05,11,,False
27053,0.0474,2020-05,21,0.898,True
27053,0.0923,2020-05,22,,False
27053,0.2499,2020-05,23,,False
27053,0.019,2020-05,31,,False
27053,0.1896,2020-05,42,0.72,True
27053,0.1407,2020-05,44,,False
27053,0.1445,2020-05,48,,False
27053,0.0465,2020-05,51,0.426,True
27053,0.1574,2020-05,52,0.437,True
27053,0.2114,2020-05,53,0.755,True
27053,0.1295,2020-05,54,,False
27053,0.031,2020-05,56,0.968,True
27053,0.0456,2020-05,61,,False
27053,0.0153,2020-05,62,0.414,True
27053,0.0904,2020-05,71,,False
27053,0.0697,2020-05,72,,False
27053,0.0761,2020-05,81,,False
27053,0.1935,2020-05,92,,False
27053,0.2335,2020-06,11,0.588,True
27053,0.0995,2020-06,21,,False
27053,0.0964,2020-06,22,,False
27053,0.2089,2020-06,23,,False
27053,0.046,2020-06,31,0.6,True
27053,0.2387,2020-06,42,0.541,True
27053,0.1359,2020-06,44,,False
27053,0.2252,2020-06,48,,False
27053,0.152,2020-06,51,0.807,True
27053,0.0865,2020-06,52,,False
27053,0.0558,2020-06,53,0.665,True
27053,0.0469,2020-06,54,,False
27053,0.1939,2020-06,56,0.67,True
27053,0.2005,2020-06,61,,False
27053,0.0728,2020-06,62,0.673,True
27053,0.1952,2020-06,71,,False
27053,0.1337,2020-06,72,,False
27053,0.1664,2020-06,81,0.641,True
27053,0.0771,2020-06,92,0.576,True
27053,0.0689,2020-07,11,0.868,True
27053,0.2178,2020-07,21,,False
27053,0.0215,2020-07,22,0.642,True
27053,0.0592,2020-07,23,,False
27053,0.0954,2020-07,31,0.877,True
27053,0.1251,2020-07,42,0.772,True
27053,0.0451,2020-07,44,0.565,True
27053,0.0391,2020-07,48,,False
27053,0.2087,2020-07,51,,False
27053,0.1062,2020-07,52,0.772,True
27053,0.1859,2020-07,53,0.725,True
27053,0.1489,2020-07,54,0.852,True
27053,0.1485,2020-07,56,0.777,True
27053,0.1576,2020-07,61,,False
27053,0.0318,2020-07,62,0.617,True
27053,0.118,2020-07,71,,False
27053,0.0875,2020-07,72,0.559,True
27053,0.08,2020-07,81,,False
27053,0.1643,2020-07,92,,False
27053,0.1271,2020-08,11,,False
27053,0.2473,2020-08,21,,False
27053,0.1097,2020-08,22,,False
27053,0.2058,2020-08,23,0.608,True
27053,0.0788,2020-08,31,0.947,True
27053,0.1253,2020-08,42,,False
27053,0.173,2020-08,44,0.545,True
27053,0.0739,2020-08,48,0.709,True
27053,0.0249,2020-08,51,0.94,True
27053,0.0957,2020-08,52,,False
27053,0.0109,2020-08,53,,False
27053,0.2434,2020-08,54,,False
27053,0.2315,2020-08,56,0.436,True
27053,0.0632,2020-08,61,0.998,True
27053,0.1424,2020-08,62,0.645,True
27053,0.0797,2020-08,71,,False
27053,0.1527,2020-08,72,,False
27053,0.1735,2020-08,81,,False
27053,0.2222,2020-08,92,0.844,True
27053,0.2004,2020-09,11,,False
27053,0.1906,2020-09,21,,False
27053,0.0803,2020-09,22,,False
27053,0.1826,2020-09,23,,False
27053,0.1135,2020-09,31,,False
27053,0.1364,2020-09,42,0.473,True
27053,0.1815,2020-09,44,0.573,True
27053,0.1663,2020-09,48,0.963,True
27053,0.0194,2020-09,51,,False
27053,0.079,2020-09,52,0.828,True
27053,0.1447,2020-09,53,,False
27053,0.2275,2020-09,54,,False
27053,0.0514,2020-09,56,,False
27053,0.015,2020-09,61,,False
27053,0.1643,2020-09,62,,False
27053,0.2318,2020-09,71,,False
27053,0.1215,2020-09,72,,False
27053,0.1504,2020-09,81,0.823,True
27053,0.0195,2020-09,92,,False
27053,0.0789,2020-10,11,,False
27053,0.0441,2020-10,21,0.434,True
27053,0.023,2020-10,22,,False
27053,0.0234,2020-10,23,,False
27053,0.0235,2020-10,31,0.879,True
27053,0.2048,2020-10,42,0.912,True
27053,0.1639,2020-10,44,0.545,True
27053,0.1334,2020-10,48,,False
27053,0.1083,2020-10,51,0.508,True
27053,0.158,2020-10,52,,False
27053,0.1418,2020-10,53,0.739,True
27053,0.0704,2020-10,54,,False
27053,0.0284,2020-10,56,,False
27053,0.0843,2020-10,61,,False
27053,0.0188,2020-10,62,,False
27053,0.1241,2020-10,71,0.998,True
27053,0.2286,2020-10,72,,False
27053,0.0493,2020-10,81,,False
27053,0.1386,2020-10,92,0.496,True
27053,0.0434,2020-11,11,,False
27053,0.1419,2020-11,21,0.931,True
27053,0.1846,2020-11,22,,False
27053,0.1826,2020-11,23,0.719,True
27053,0.0429,2020-11,31,,False
27053,0.1212,2020-11,42,0.938,True
27053,0.102,2020-11,44,,False
27053,0.0978,2020-11,48,0.706,True
27053,0.0623,2020-11,51,0.877,True
27053,0.1337,2020-11,52,,False
27053,0.1967,2020-11,53,,False
27053,0.1198,2020-11,54,,False
27053,0.1153,2020-11,56,0.494,True
27053,0.2218,2020-11,61,,False
27053,0.2062,2020-11,62,0.603,True
27053,0.1293,2020-11,71,0.979,True
27053,0.0503,2020-11,72,,False
27053,0.0778,2020-11,81,,False
27053,0.0276,2020-11,92,,False
27053,0.0649,2020-12,11,,False
27053,0.1402,2020-12,21,,False
27053,0.231,2020-12,22,,False
27053,0.2295,2020-12,23,0.932,True
27053,0.037,2020-12,31,0.82,True
27053,0.0113,2020-12,42,,False
27053,0.1418,2020-12,44,0.571,True
27053,0.1223,2020-12,48,,False
27053,0.2332,2020-12,51,0.957,True
27053,0.1778,2020-12,52,,False
27053,0.0897,2020-12,53,,False
27053,0.225,2020-12,54,0.488,True
27053,0.2234,2020-12,56,0.93,True
27053,0.2474,2020-12,61,0.558,True
27053,0.0229,2020-12,62,0.665,True
27053,0.1552,2020-12,71,,False
27053,0.0473,2020-12,72,0.475,True
27053,0.2359,2020-12,81,,False
27053,0.1649,2020-12,92,0.7,True
